location,lon,lat,dynasty,year,author,title,lines,source_file
长安,108.94,34.26,唐,744,李白,長相思 二,美人在時花滿堂，美人去後空餘牀。 | 牀中繡被卷不寢，至今三載猶聞香。 | 香亦竟不滅，人亦竟不來。 | 相思黃葉落，白露點青苔。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,月下獨酌四首 一,花間一壺酒，獨酌無相親。 | 舉杯邀明月，對影成三人。 | 月既不解飲，影徒隨我身。 | 暫伴月將影，行樂須及春。 | 我歌月裴回，我舞影零亂。 | 醒時同交歡，醉後各分散。 | 永結無情遊，相期邈雲漢。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,月下獨酌四首 二,天若不愛酒，酒星不在天。 | 地若不愛酒，地應無酒泉。 | 天地既愛酒，愛酒不愧天。 | 已聞清比聖，復道濁如賢。 | 賢聖既已飲，何必求神仙。 | 三杯通大道，一斗合自然。 | 但得酒中趣，勿爲醒者傳。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,月下獨酌四首 三,三月咸陽城，千花晝如錦。 | 誰能春獨愁，對此徑須飲。 | 窮通與修短，造化夙所稟。 | 一樽齊死生，萬事固難審。 | 醉後失天地，兀然就孤枕。 | 不知有吾身，此樂最爲甚。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,月下獨酌四首 四,窮愁千萬端，美酒三百杯。 | 愁多酒雖少，酒傾愁不來。 | 所以知酒聖，酒酣心自開。 | 辭粟臥首陽，屢空飢顏回。 | 當代不樂飲，虛名安用哉。 | 蟹螯即金液，糟丘是蓬萊。 | 且須飲美酒，乘月醉高臺。,poet.tang.8000.json
长安,108.94,34.26,唐,750,李白,把酒問月,青天有月來幾時，我今停杯一問之。 | 人攀明月不可得，月行却與人相隨。 | 皎如飛鏡臨丹闕，綠烟滅盡清輝發。 | 但見宵從海上來，寧知曉向雲間沒。 | 白兔擣藥秋復春，嫦娥孤棲與誰鄰。 | 今人不見古時月，今月曾經照古人。 | 古人今人若流水，共看明月皆如此。 | 唯願當歌對酒時，月光長照金樽裏。,poet.tang.8000.json
长安,108.94,34.26,唐,750,高適,除夜作,旅館寒燈獨不眠，客心何事轉悽然。 | 故鄉今夜思千里，愁鬢明朝又一年。,poet.tang.10000.json
长安,108.94,34.26,唐,751,杜甫,兵車行,車轔轔，馬蕭蕭，行人弓箭各在腰。 | 耶孃妻子走相送，塵埃不見咸陽橋。 | 牽衣頓足闌道哭，哭聲直上干雲霄。 | 道傍過者問行人，行人但云點行頻。 | 或從十五北防河，便至四十西營田。 | 去時里正與裹頭，歸來頭白還戍邊。 | 邊亭流血成海水，武皇開邊意未已。 | 君不聞漢家山東二百州，千村萬落生荆杞。 | 縱有健婦把鋤犂，禾生隴畝無東西。 | 況復秦兵耐苦戰，被驅不異犬與雞。 | 長者雖有問，役夫敢申恨。 | 且如今年冬，未休關西卒。 | 縣官急索租，租稅從何出？ | 信知生男惡，反是生女好。 | 生女猶是嫁比鄰，生男埋沒隨百草。 | 君不見青海頭，古來白骨無人收。 | 新鬼煩冤舊鬼哭，天陰雨濕聲啾啾。,poet.tang.10000.json
长安,108.94,34.26,唐,752,岑參,與高適薛據慈恩寺浮圖,塔勢如湧出，孤高聳天宮。 | 登臨出世界，磴道盤虛空。 | 突兀壓神州，崢嶸如鬼工。 | 四角礙白日，七層摩蒼穹。 | 下窺指高鳥，俯聽聞驚風。 | 連山若波濤，奔湊似朝東。 | 青槐夾馳道，宮館何玲瓏。 | 秋色從西來，蒼然滿關中。 | 五陵北原上，萬古青濛濛。 | 淨理了可悟，勝因夙所宗。 | 誓將挂冠去，覺道資無窮。,poet.tang.9000.json
长安,108.94,34.26,唐,753,杜甫,雜曲歌辭 麗人行,三月三日天氣新，長安水邊多麗人。 | 態濃意遠淑且真，肌理細膩骨肉勻。 | 繡羅衣裳照暮春，蹙金孔雀銀麒麟。 | 頭上何所有？翠微㔩葉垂鬢脣。 | 背後何所見？珠壓腰衱穩稱身。 | 就中雲幕椒房親，賜名大國虢與秦。 | 紫駞之峯出翠釜，水晶之盤行素鱗。 | 犀筯厭飫久未下，鸞刀縷切空紛綸。 | 黃門飛鞚不動塵，御廚絲絡送八珍。 | 簫鼓哀吟感鬼神，賓從雜遝實要津。 | 後來鞍馬何逡巡，當軒下馬入錦茵。 | 楊花雪落覆白蘋，青鳥飛去銜紅巾。 | 炙手可熱勢絕倫，慎莫近前丞相嗔。,poet.tang.1000.json
长安,108.94,34.26,唐,753,杜甫,麗人行,三月三日天氣新，長安水邊多麗人。 | 態濃意遠淑且真，肌理細膩骨肉勻。 | 繡羅衣裳照暮春，蹙金孔雀銀麒麟。 | 頭上何所有，翠微㔩葉垂鬢脣。 | 背後何所見，珠壓腰衱穩稱身。 | 就中雲幕椒房親，賜名大國虢與秦。 | 紫駝之峰出翠釜，水精之盤行素鱗。 | 犀箸厭飫久未下，鑾刀縷切空紛綸。 | 黃門飛鞚不動塵，御廚絡繹送八珍。 | 簫鼓哀吟感鬼神，賓從雜遝實要津。 | 後來鞍馬何逡巡，當軒下馬入錦茵。 | 楊花雪落覆白蘋，青鳥飛去銜紅巾。 | 炙手可熱勢絕倫，慎莫近前丞相嗔。,poet.tang.10000.json
长安,108.94,34.26,唐,755,杜甫,自京赴奉先縣詠懷五百字,杜陵有布衣，老大意轉拙。 | 許身一何愚，竊比稷與契。 | 居然成濩落，白手甘契闊。 | 蓋棺事則已，此志常覬豁。 | 窮年憂黎元，歎息腸內熱。 | 取笑同學翁，浩歌彌激烈。 | 非無江海志，蕭灑送日月。 | 生逢堯舜君，不忍便永訣。 | 當今廊廟具，構廈豈云缺。 | 葵藿傾太陽，物性固莫奪。 | 顧惟螻蟻輩，但自求其穴。 | 胡爲慕大鯨，輒擬偃溟渤。 | 以茲悟生理，獨恥事干謁。 | 兀兀遂至今，忍爲塵埃沒。 | 終媿巢與由，未能易其節。 | 沈飲聊自適，放歌頗愁絕。 | 歲暮百草零，疾風高岡裂。 | 天衢陰崢嶸，客子中夜發。 | 霜嚴衣帶斷，指直不得結。 | 凌晨過驪山，御榻在嵽嵲。 | 蚩尤塞寒空，蹴蹋崖谷滑。 | 瑤池氣鬱律，羽林相摩戛。 | 君臣留歡娛，樂動殷樛嶱。 | 賜浴皆長纓，與宴非短褐。 | 彤庭所分帛，本自寒女出。 | 鞭撻其夫家，聚斂貢城闕。 | 聖人筐篚恩，實欲邦國活。 | 臣如忽至理，君豈棄此物。 | 多士盈朝廷，仁者宜戰慄。 | 況聞內金盤，盡在衛霍室。 | 中堂舞神仙，煙霧散玉質。 | 煖客貂鼠裘，悲管逐清瑟。 | 勸客駝蹄羹，霜橙壓香橘。 | 朱門酒肉臭，路有凍死骨。 | 榮枯咫尺異，惆悵難再述。 | 北轅就涇渭，官渡又改轍。 | 羣冰從西下，極目高崪兀。 | 疑是崆峒來，恐觸天柱折。 | 河梁幸未坼，枝撐聲窸窣。 | 行旅相攀援，川廣不可越。 | 老妻寄異縣，十口隔風雪。 | 誰能久不顧，庶往共飢渴。 | 入門聞號咷，幼子飢已卒。 | 吾寧舍一哀，里巷亦嗚咽。 | 所媿爲人父，無食致夭折。 | 豈知秋未登，貧寠有蒼卒。 | 生常免租稅，名不隸征伐。 | 撫迹猶酸辛，平人固騷屑。 | 默思失業徒，因念遠戍卒。 | 憂端齊終南，澒洞不可掇。,poet.tang.10000.json
长安,108.94,34.26,唐,756,杜甫,哀王孫,長安城頭頭白烏，夜飛延秋門上呼。 | 又向人家啄大屋，屋底達官走避胡。 | 金鞭斷折九馬死，骨肉不待同馳驅。 | 腰下實玦青珊瑚，可憐王孫泣路隅。 | 問之不肯道姓名，但道困苦乞爲奴。 | 已經百日竄荆棘，身上無有完肌膚。 | 高帝子孫盡隆準，龍種自與常人殊。 | 豺狼在邑龍在野，王孫善保千金軀。 | 不敢長語臨交衢，且爲王孫立斯須。 | 昨夜東風吹血腥，東來橐駝滿舊都。 | 朔方健兒好身手，昔何勇銳今何愚。 | 竊聞天子已傳位，賢德北服南單于。 | 花門剺面請雪恥，慎勿出口他人狙。 | 哀哉王孫慎勿疎，五陵佳氣無時無。,poet.tang.10000.json
长安,108.94,34.26,唐,756,杜甫,月夜,今夜鄜州月，閨中只獨看。 | 遙憐小兒女，未解憶長安。 | 香霧雲鬟濕，清輝玉臂寒。 | 何時倚虛幌，雙照淚痕乾。,poet.tang.11000.json
长安,108.94,34.26,唐,757,杜甫,哀江頭,少陵野老吞聲哭，春日潛行曲江曲。 | 江頭宮殿鎖千門，細柳新蒲爲誰綠。 | 憶昔霓旌下南苑，苑中萬物生顏色。 | 昭陽殿裏第一人，同輦隨君侍君側。 | 輦前才人帶弓箭，白馬嚼齧黃金勒。 | 翻身向天仰射雲，一箭正墜雙飛翼。 | 明眸皓齒今何在，血污遊魂歸不得。 | 清渭東流劒閣深，去住彼此無消息。 | 人生有情淚霑臆，江水江花豈終極。 | 黃昏胡騎塵滿城，欲往城南忘南北。,poet.tang.10000.json
长安,108.94,34.26,唐,757,杜甫,北征,皇帝二載秋，閏八月初吉。 | 杜子將北征，蒼茫問家室。 | 維時遭艱虞，朝野少暇日。 | 顧慙恩私被，詔許歸蓬蓽。 | 拜辭詣闕下，怵惕久未出。 | 雖乏諫諍姿，恐君有遺失。 | 君誠中興主，經緯固密勿。 | 東胡反未已，臣甫憤所切。 | 揮涕戀行在，道途猶恍惚。 | 乾坤含瘡痍，憂虞何時畢。 | 靡靡踰阡陌，人煙眇蕭瑟。 | 所遇多被傷，呻吟更流血。 | 回首鳳翔縣，旌旗晚明滅。 | 前登寒山重，屢得飲馬窟。 | 邠郊入地底，涇水中蕩潏。 | 猛虎立我前，蒼崖吼時裂。 | 菊垂今秋花，石戴古車轍。 | 青雲動高興，幽事亦可悅。 | 山果多瑣細，羅生雜橡栗。 | 或紅如丹砂，或黑如點漆。 | 雨露之所濡，甘苦齊結實。 | 緬思桃源內，益歎身世拙。 | 坡陀望鄜畤，巖谷互出沒。 | 我行已水濱，我僕猶木末。 | 鴟鳥鳴黃桑，野鼠拱亂穴。 | 夜深經戰場，寒月照白骨。 | 潼關百萬師，往者散何卒。 | 遂令半秦民，殘害爲異物。 | 況我墮胡塵，及歸盡華髮。 | 經年至茅屋，妻子衣百結。 | 慟哭松聲回，悲泉共幽咽。 | 平生所嬌兒，顏色白勝雪。 | 見耶背面啼，垢膩脚不韤。 | 牀前兩小女，補綻才過膝。 | 海圖坼波濤，舊繡移曲折。 | 天吳及紫鳳，顛倒在裋褐。 | 老夫情懷惡，嘔泄臥數日。 | 那無囊中帛，救汝寒凜慄。 | 粉黛亦解苞，衾裯稍羅列。 | 瘦妻面復光，癡女頭自櫛。 | 學母無不爲，曉妝隨手抹。 | 移時施朱鉛，狼藉畫眉闊。 | 生還對童穉，似欲忘飢渴。 | 問事競挽鬚，誰能即嗔喝。 | 飜思在賊愁，甘受雜亂聒。 | 新歸且慰意，生理焉能說。 | 至尊尚蒙塵，幾日休練卒。 | 仰觀天色改，坐覺祅氣豁。 | 陰風西北來，慘澹隨回鶻。 | 其王願助順，其俗善馳突。 | 送兵五千人，驅馬一萬匹。 | 此輩少爲貴，四方服勇決。 | 所用皆鷹騰，破敵過箭疾。 | 聖心頗虛佇，時議氣欲奪。 | 伊洛指掌收，西京不足拔。 | 官軍請深入，蓄銳何俱發。 | 此舉開青徐，旋瞻略恆碣。 | 昊天積霜露，正氣有肅殺。 | 禍轉亡胡歲，勢成擒胡月。 | 胡命其能久，皇綱未宜絕。 | 憶昨狼狽初，事與古先別。 | 姦臣竟葅醢，同惡隨蕩析。 | 不聞夏殷衰，中自誅褒妲。 | 周漢獲再興，宣光果明哲。 | 桓桓陳將軍，仗鉞奮忠烈。 | 微爾人盡非，于今國猶活。 | 淒涼大同殿，寂寞白獸闥。 | 都人望翠華，佳氣向金闕。 | 園陵固有神，埽灑數不缺。 | 煌煌太宗業，樹立甚宏達。,poet.tang.10000.json
长安,108.94,34.26,唐,757,杜甫,春望,國破山河在，城春草木深。 | 感時花濺淚，恨別鳥驚心。 | 烽火連三月，家書抵萬金。 | 白頭搔更短，渾欲不勝簪。,poet.tang.11000.json
长安,108.94,34.26,唐,758,岑參,寄左省杜拾遺,聯步趨丹陛，分曹限紫微。 | 曉隨天仗入，暮惹御香歸。 | 白髮悲花落，青雲羨鳥飛。 | 聖朝無闕事，自覺諫書稀。,poet.tang.9000.json
长安,108.94,34.26,唐,758,杜甫,春宿左省,花隱掖垣暮，啾啾棲鳥過。 | 星臨萬戶動，月傍九霄多。 | 不寢聽金鑰，因風想玉珂。 | 明朝有封事，數問夜如何。,poet.tang.11000.json
长安,108.94,34.26,唐,785,盧綸,和張僕射塞下曲 一,鷲翎金僕姑，燕尾繡蝥弧。 | 獨立揚新令，千營共一呼。,poet.tang.14000.json
长安,108.94,34.26,唐,785,盧綸,和張僕射塞下曲 二,林暗草驚風，將軍夜引弓。 | 平明尋白羽，沒在石稜中。,poet.tang.14000.json
长安,108.94,34.26,唐,785,盧綸,和張僕射塞下曲 三,月黑鴈飛高，單于夜遁逃。 | 欲將輕騎逐，大雪滿弓刀。,poet.tang.14000.json
长安,108.94,34.26,唐,785,盧綸,和張僕射塞下曲 四,野幕敞瓊筵，羌戎賀勞旋。 | 醉和金甲舞，雷鼓動山川。,poet.tang.14000.json
长安,108.94,34.26,唐,785,盧綸,和張僕射塞下曲 五,調箭又呼鷹，俱聞出世能。 | 奔狐將迸雉，掃盡古丘陵。,poet.tang.14000.json
长安,108.94,34.26,唐,785,盧綸,和張僕射塞下曲 六,亭亭七葉貴，蕩蕩一隅清。 | 他日題麟閣，唯應獨不名。,poet.tang.14000.json
长安,108.94,34.26,唐,787,白居易,賦得古原草送別,離離原上草，一歲一枯榮。 | 野火燒不盡，春風吹又生。 | 遠芳侵古道，晴翠接荒城。 | 又送王孫去，萋萋滿別情。,poet.tang.22000.json
长安,108.94,34.26,唐,806,白居易,長恨歌,漢皇重色思傾國，御宇多年求不得。 | 楊家有女初長成，養在深閨人未識。 | 天生麗質難自棄，一朝選在君王側。 | 回眸一笑百媚生，六宮粉黛無顏色。 | 春寒賜浴華清池，溫泉水滑洗凝脂。 | 侍兒扶起嬌無力，始是新承恩澤時。 | 雲鬢花顏金步搖，芙蓉帳暖度春宵。 | 春宵苦短日高起，從此君王不早朝。 | 承歡侍宴無閑暇，春從春遊夜專夜。 | 後宮佳麗三千人，三千寵愛在一身。 | 金屋妝成嬌侍夜，玉樓宴罷醉和春。 | 姊妹弟兄皆列土，可憐光彩生門戶。 | 遂令天下父母心，不重生男重生女。 | 驪宮高處入青雲，仙樂風飄處處聞。 | 緩歌慢舞凝絲竹，盡日君王看不足。 | 漁陽鞞鼓動地來，驚破霓裳羽衣曲。 | 九重城闕煙塵生，千乘萬騎西南行。 | 翠華搖搖行復止，西出都門百餘里。 | 六軍不發無奈何，宛轉蛾眉馬前死。 | 花鈿委地無人收，翠翹金雀玉搔頭。 | 君王掩面救不得，回看血淚相和流。 | 黃埃散漫風蕭索，雲棧縈紆登劒閣。 | 峨嵋山下少人行，旌旗無光日色薄。 | 蜀江水碧蜀山青，聖主朝朝暮暮情。 | 行宮見月傷心色，夜雨聞鈴腸斷聲。 | 天旋日轉迴龍馭，到此躊躇不能去。 | 馬嵬坡下泥土中，不見玉顏空死處。 | 君臣相顧盡霑衣，東望都門信馬歸。 | 歸來池苑皆依舊，太液芙蓉未央柳。 | 芙蓉如面柳如眉，對此如何不淚垂？ | 春風桃李花開夜，秋雨梧桐葉落時。 | 西宮南苑多秋草，宮葉滿階紅不埽。 | 棃園弟子白髮新，椒房阿監青娥老。 | 夕殿螢飛思悄然，孤燈挑盡未成眠。 | 遲遲鐘鼓初長夜，耿耿星河欲曙天。 | 鴛鴦瓦冷霜華重，翡翠衾寒誰與共。 | 悠悠生死別經年，魂魄不曾來入夢。 | 臨邛道士鴻都客，能以精誠致魂魄。 | 爲感君王展轉思，遂教方士殷勤覓。 | 排空馭氣奔如電，升天入地求之徧。 | 上窮碧落下黃泉，兩處茫茫皆不見。 | 忽聞海上有仙山，山在虛無縹緲間。 | 樓閣玲瓏五雲起，其中綽約多仙子。 | 中有一人字太真，雪膚花貌參差是。 | 金闕西廂叩玉扃，轉教小玉報雙成。 | 聞道漢家天子使，九華帳裏夢魂驚。 | 攬衣推枕起裴回，珠箔銀屏邐迤開。 | 雲鬢半偏新睡覺，花冠不整下堂來。 | 風吹仙袂飄颻舉，猶似霓裳羽衣舞。 | 玉容寂莫淚闌干，棃花一枝春帶雨。 | 含情凝睇謝君王，一別音容兩渺茫。 | 昭陽殿裏恩愛絕，蓬萊宮中日月長。 | 回頭下望人寰處，不見長安見塵霧。 | 唯將舊物表深情，鈿合金釵寄將去。 | 釵留一股合一扇，釵擘黃金合分鈿。 | 但教心似金鈿堅，天上人間會相見。 | 臨別殷勤重寄詞，詞中有誓兩心知。 | 七月七日長生殿，夜半無人私語時。 | 在天願作比翼鳥，在地願爲連理枝。 | 天長地久有時盡，此恨緜緜無絕期。,poet.tang.22000.json
长安,108.94,34.26,唐,815,韓愈,春雪,看雪乘清旦，無人坐獨謠。 | 拂花輕尚起，落地煖初銷。 | 已訝陵歌扇，還來伴舞腰。 | 灑篁留密節，著柳送長條。 | 入鏡鸞窺沼，行天馬度橋。 | 徧堦憐可掬，滿樹戲成搖。 | 江浪迎濤日，風毛縱獵朝。 | 弄閑時細轉，爭急[忽]驚飄。 | 城險疑懸布，砧寒未擣綃。 | 莫愁陰景促，夜色自相饒。,poet.tang.18000.json
长安,108.94,34.26,唐,815,韓愈,春雪,新年都未有芳華，二月初驚見草芽。 | 白雪却嫌春色晚，故穿庭樹作飛花。,poet.tang.18000.json
长安,108.94,34.26,唐,815,韓愈,春雪,片片驅鴻急，紛紛逐吹斜。 | 到江還作水，著樹漸成花。 | 越喜飛排瘴，胡愁厚蓋砂。 | 兼雲封洞口，助月照天涯。 | 暝見迷巢鳥，朝逢失轍車。 | 呈豐盡相賀，寧止力耕家。,poet.tang.18000.json
长安,108.94,34.26,唐,823,韓愈,早春呈水部張十八員外二首 一,天街小雨潤如酥，草色遙看近却無。 | 最是一年春好處，絕勝煙柳滿皇都。,poet.tang.18000.json
长安,108.94,34.26,唐,823,韓愈,早春呈水部張十八員外二首 二,莫道官忙身老大，即無年少逐春心。 | 憑君先到江頭看，柳色如今深未深。,poet.tang.18000.json
长安,108.94,34.26,唐,848,李商隱,樂遊原,向晚意不適，驅車登古原。 | 夕陽無限好，只是近黃昏。,poet.tang.29000.json
长安,108.94,34.26,唐,848,李商隱,常娥,雲母屏風燭影深，長河漸落曉星沈。 | 常娥應悔偷靈藥，碧海青天夜夜心。,poet.tang.29000.json
长安,108.94,34.26,唐,848,李商隱,樂遊原,萬樹鳴蟬隔岸虹，樂遊原上有西風。 | 羲和自趁虞泉宿，不放斜陽更向東。,poet.tang.29000.json
长安,108.94,34.26,唐,848,李商隱,樂遊原,春夢亂不記，春原登已重。 | 青門弄煙柳，紫閣舞雲松。 | 拂硯輕冰散，開尊綠酎濃。 | 無悰託詩遣，吟罷更無悰。,poet.tang.29000.json
长安,108.94,34.26,唐,855,溫庭筠,菩薩蠻 一,小山重疊金明滅，鬢雲欲度香顋雪。 | 嬾起畫蛾眉，弄妝梳洗遲。 | 照花前後鏡，花面交相映。 | 新帖繡羅襦，雙雙金鷓鴣。,poet.tang.49000.json
长安,108.94,34.26,唐,880,韋莊,菩薩蠻 一,紅樓別夜堪惆悵，香燈半卷流蘇帳。 | 殘月出門時，美人和淚辭。 | 琵琶金翠羽，弦上黃鶯語。 | 勸我早歸家，綠窗人似花。,poet.tang.49000.json
长安,108.94,34.26,宋,1015,柳永,少年游,长安古道马迟迟。 | 高柳乱蝉栖。 | 夕阳岛外，秋风原上，目断四天垂。 | 归云一去无踪迹，何处是前期。 | 狎兴生疏，酒徒萧索，不似去年时。,ci.song.0.json
阆中,105.97,31.58,唐,764,杜甫,閬山歌,閬州城中靈山白，閬州城北玉臺碧。 | 松浮欲盡不盡雲，江動將崩未崩石。 | 那知根無鬼神會，已覺氣與嵩華敵。 | 中原格鬬且未歸，應結茅齋看青壁。,poet.tang.10000.json
阆中,105.97,31.58,唐,764,杜甫,閬水歌,嘉陵江色何所似，石黛碧玉相因依。 | 正憐日破浪花出，更復春從沙際歸。 | 巴童蕩槳攲側過，水雞銜魚來去飛。 | 閬中勝事可腸斷，閬州城南天下稀。,poet.tang.10000.json
阆中,105.97,31.58,唐,765,杜甫,別房太尉墓,他鄉復行役，駐馬別孤墳。 | 近淚無乾土，低空有斷雲。 | 對碁陪謝傅，把劒覓徐君。 | 唯見林花落，鸎啼送客聞。,poet.tang.11000.json
阳关,94.05,39.75,唐,735,李白,塞下曲六首 一,五月天山雪，無花祗有寒。 | 笛中聞折柳，春色未曾看。 | 曉戰隨金鼓，宵眠抱玉鞍。 | 願將腰下劒，直爲斬樓蘭。,poet.tang.8000.json
阳关,94.05,39.75,唐,735,李白,塞下曲六首 二,天兵下北荒，胡馬欲南飲。 | 橫戈從百戰，直爲銜恩甚。 | 握雪海上餐，拂沙隴頭寢。 | 何當破月氏，然後方高枕。,poet.tang.8000.json
阳关,94.05,39.75,唐,735,李白,塞下曲六首 三,駿馬似風飆，鳴鞭出渭橋。 | 彎弓辭漢月，插羽破天驕。 | 陣解星芒盡，營空海霧消。 | 功成畫麟閣，獨有霍嫖姚。,poet.tang.8000.json
阳关,94.05,39.75,唐,735,李白,塞下曲六首 四,白馬黃金塞，雲砂遶夢思。 | 那堪愁苦節，遠憶邊城兒。 | 螢飛秋窗滿，月度霜閨遲。 | 摧殘梧桐葉，蕭颯沙棠枝。 | 無時獨不見，流淚空自知。,poet.tang.8000.json
阳关,94.05,39.75,唐,735,李白,塞下曲六首 五,塞虜乘秋下，天兵出漢家。 | 將軍分虎竹，戰士臥龍沙。 | 邊月隨弓影，胡霜拂劒花。 | 玉關殊未入，少婦莫長嗟。,poet.tang.8000.json
阳关,94.05,39.75,唐,735,李白,塞下曲六首 六,烽火動沙漠，連照甘泉雲。 | 漢皇按劒起，還召李將軍。 | 兵氣天上合，鼓聲隴底聞。 | 橫行負勇氣，一戰淨妖氛。,poet.tang.8000.json
阳关,94.05,39.75,唐,744,李白,橫吹曲辭 關山月,明月出天山，蒼茫雲海間。 | 長風幾萬里，吹度玉門關。 | 漢下白登道，胡窺青海灣。 | 由來征戰地，不見有人還。 | 戍客望邊色，思歸多苦顏。 | 高樓當此夜，歎息未應閑。,poet.tang.0.json
阳关,94.05,39.75,唐,744,李白,關山月,明月出天山，蒼茫雲海間。 | 長風幾萬里，吹度玉門關。 | 漢下白登道，胡窺青海灣。 | 由來征戰地，不見有人還。 | [戍]客望邊色，思歸多苦顏。 | 高樓當此夜，歎息未應閑。,poet.tang.8000.json
鹳雀楼,110.45,34.87,唐,704,王之渙,登鸛雀樓,白日依山盡，黃河入海流。 | 欲窮千里目，更上一層樓。,poet.tang.13000.json
鹳雀楼,110.45,34.87,唐,790,暢當,登鸛雀樓,逈臨飛鳥上，高出世塵間。 | 天勢圍平野，河流入斷山。,poet.tang.15000.json
鹳雀楼,110.45,34.87,唐,800,李益,同崔邠登鸛雀樓,鸛雀樓西百尺檣，汀洲雲樹共茫茫。 | 漢家簫鼓空流水，魏國山河半夕陽。 | 事去千年猶恨速，愁來一日即爲長。 | 風煙倂起思歸望，遠目非春亦自傷。,poet.tang.15000.json
黄州,114.87,30.45,宋,1081,苏轼,水龙吟,似花还似非花，也无人惜从教坠。 | 抛家傍路，思量却是，无情有思。 | 萦损柔肠，困酣娇眼，欲开还闭。 | 梦随风万里，寻郎去处，又还被、莺呼起。 | 不恨此花飞尽，恨西园、落红难缀。 | 晓来雨过，遗踪何在，一池萍碎。 | 春色三分，二分尘土，一分流水。 | 细看来，不是杨花点点，是离人泪。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,临江仙,夜饮东坡醒复醉，归来仿佛三更。 | 家童鼻息已雷鸣。 | 敲门都不应，倚杖听江声。 | 长恨此身非我有，何时忘却营营。 | 夜阑风静縠纹平。 | 小舟从此逝，江海寄馀生。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,鹧鸪天,林断山明竹隐墙。 | 乱蝉衰草小池塘。 | 翻空白鸟时时见，照水红蕖细细香。 | 村舍外，古城旁。 | 杖藜徐步转斜阳。 | 殷勤昨夜三更雨，又得浮生一日凉。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,两两轻红半晕腮。 | 依依独为使君回。 | 若道使君无此意。 | 何为。 | 双花不向别人开。 | 但看低昂烟雨里。 | 不已。 | 劝君休诉十分杯。 | 更问尊前狂副使。 | 来岁。 | 花开时节与谁来。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,莫听穿林打叶声。 | 何妨吟啸且徐行。 | 竹杖芒鞋轻胜马。 | 谁怕。 | 一蓑烟雨任平生。 | 料峭春风吹酒醒。 | 微冷。 | 山头斜照却相迎。 | 回首向来潇洒处。 | 归去。 | 也无风雨也无晴。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,与客携壶上翠微。 | 江涵秋影雁初飞。 | 尘世难逢开口笑。 | 年少。 | 菊花须插满头归。 | 酩酊但酬佳节了。 | 云峤。 | 登临不用怨斜晖。 | 古往今来谁不老。 | 多少。 | 牛山何必更沾衣。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,莫怪鸳鸯绣带长。 | 腰轻不胜舞衣裳。 | 薄幸只贪游冶去。 | 何处。 | 垂杨系马恣轻狂。 | 花谢絮飞春又尽。 | 堪恨。 | 断弦尘管伴啼妆。 | 不信归来但自看。 | 怕见。 | 为郎憔悴却羞郎。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,千古风流阮步兵。 | 平生游宦爱东平。 | 千里远来还不住。 | 归去。 | 空留风韵照人清。 | 红粉尊前深懊恼。 | 休道。 | 怎生留得许多情。 | 记得明年花絮乱。 | 须看。 | 泛西湖是断肠声。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,雨洗娟娟嫩叶光。 | 风吹细细绿筠香。 | 秀色乱侵书帙晚。 | 帘卷。 | 清阴微过酒尊凉。 | 人画竹身肥拥肿。 | 何用。 | 先生落笔胜萧郎。 | 记得小轩岑寂夜。 | 廊下。 | 月和疏影上东墙。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,好睡慵开莫厌迟。 | 自怜冰脸不时宜。 | 偶作小红桃杏色，闲雅，尚馀孤瘦雪霜姿。 | 休把闲心随物态，何事，酒生微晕沁瑶肌。 | 诗老不知梅格在，吟咏，更看绿叶与青枝。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,月满苕溪照夜堂。 | 五星一老斗光芒。 | 十五年间真梦里。 | 何事。 | 长庚对月独凄凉。 | 绿鬓苍颜同一醉。 | 还是。 | 六人吟笑水云乡。 | 宾主谈锋谁得似。 | 看取。 | 曹刘今对两苏张。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,定风波,常羡人间琢玉郎。 | 天应乞与点酥娘。 | 尽道清歌传皓齿。 | 风起。 | 雪飞炎海变清凉。 | 万里归来颜愈少。 | 微笑。 | 笑时犹带岭梅香。 | 试问岭南应不好。 | 却道。 | 此心安处是吾乡。,ci.song.1000.json
黄州,114.87,30.45,宋,1082,苏轼,蝶恋花,花褪残红青杏小。 | 燕子飞时，绿水人家绕。 | 枝上柳绵吹又少。 | 天涯何处无芳草。 | 墙里秋千墙外道。 | 墙外行人，墙里佳人笑。 | 笑渐不闻声渐悄。 | 多情却被无情恼。,ci.song.1000.json
